Depth,Calcite,Dolomite,Pyrite,Porosity,Bulk_Porosity,Volume_Closure,RMSE
3135.6,0.5597,0.0,0.1812,0.259,0.2392,1.0,0.1461
3135.7,0.5918,0.0,0.1631,0.2451,0.2242,1.0,0.122
3135.8,0.5961,0.0,0.1619,0.242,0.2201,1.0,0.1287
3135.9,0.5599,0.0,0.1838,0.2563,0.2331,1.0,0.1724
3136.0,0.4976,0.0,0.2198,0.2825,0.2568,1.0,0.2316
3136.1,0.4493,0.0,0.2482,0.3025,0.2753,1.0,0.2771
3136.2,0.437,0.0,0.255,0.308,0.2813,1.0,0.2869
3136.3,0.4682,0.0,0.2377,0.2941,0.2684,1.0,0.2659
3136.4,0.5196,0.0,0.2063,0.2741,0.2504,1.0,0.2205
3136.5,0.5868,0.0,0.1662,0.247,0.2255,1.0,0.1668
3136.6,0.6451,0.0,0.1324,0.2226,0.204,1.0,0.1263
3136.7,0.6598,0.0,0.1245,0.2157,0.1988,1.0,0.1196
3136.8,0.6205,0.0,0.1484,0.2311,0.2132,1.0,0.1507
3136.9,0.5615,0.0,0.1821,0.2564,0.2363,1.0,0.1901
3137.0,0.54,0.0,0.1945,0.2655,0.2441,1.0,0.2049
3137.1,0.5521,0.0,0.1865,0.2614,0.24,1.0,0.1926
3137.2,0.5765,0.0,0.1718,0.2517,0.2305,1.0,0.1723
3137.3,0.5852,0.0,0.1655,0.2494,0.2277,1.0,0.1611
3137.4,0.5878,0.0,0.165,0.2471,0.2253,1.0,0.167
3137.5,0.5813,0.0,0.1697,0.2491,0.2264,1.0,0.1778
3137.6,0.564,0.0,0.1795,0.2564,0.2336,1.0,0.1916
3137.7,0.5524,0.0,0.1869,0.2607,0.237,1.0,0.1987
3137.8,0.5513,0.0,0.1865,0.2622,0.2376,1.0,0.1869
3137.9,0.5712,0.0,0.1749,0.2539,0.2299,1.0,0.1652
3138.0,0.5905,0.0,0.1637,0.2458,0.2222,1.0,0.145
3138.1,0.5832,0.0,0.1682,0.2487,0.2243,1.0,0.1471
3138.2,0.5357,0.0,0.1948,0.2695,0.2438,1.0,0.1786
3138.3,0.4836,0.0,0.2263,0.2902,0.2615,1.0,0.2253
3138.4,0.4336,0.0,0.254,0.3124,0.2804,1.0,0.2627
3138.5,0.4052,0.0,0.2687,0.3261,0.2923,1.0,0.284
3138.6,0.3992,0.0,0.2711,0.3297,0.295,1.0,0.2917
3138.7,0.4097,0.0,0.265,0.3253,0.2896,1.0,0.2895
3138.8,0.4226,0.0,0.2564,0.3209,0.2858,1.0,0.2806
3138.9,0.4353,0.0,0.2482,0.3165,0.2821,1.0,0.2684
3139.0,0.4413,0.0,0.2446,0.3141,0.2801,1.0,0.2602
3139.1,0.442,0.0,0.2468,0.3112,0.2777,1.0,0.2652
3139.2,0.4267,0.0,0.2582,0.3151,0.2834,1.0,0.2804
3139.3,0.4137,0.0,0.2701,0.3162,0.2859,1.0,0.3008
3139.4,0.4012,0.0,0.2797,0.3191,0.2907,1.0,0.3141
3139.5,0.4033,0.0,0.2796,0.3172,0.2887,1.0,0.3139
3139.6,0.4248,0.0,0.2678,0.3074,0.2775,1.0,0.3024
3139.7,0.4463,0.0,0.2525,0.3012,0.2716,1.0,0.2823
3139.8,0.4644,0.0,0.2388,0.2969,0.2693,1.0,0.2656
3139.9,0.482,0.0,0.228,0.2899,0.2621,1.0,0.2558
3140.0,0.4824,0.0,0.2271,0.2905,0.2625,1.0,0.2537
3140.1,0.4736,0.0,0.2311,0.2953,0.2663,1.0,0.2539
3140.2,0.4749,0.0,0.231,0.294,0.2632,1.0,0.2518
3140.3,0.4801,0.0,0.2271,0.2928,0.2603,1.0,0.2394
3140.4,0.4992,0.0,0.2168,0.284,0.249,1.0,0.223
3140.5,0.5043,0.0,0.2131,0.2826,0.2473,1.0,0.2159
3140.6,0.4992,0.0,0.2165,0.2843,0.2474,1.0,0.2225
3140.7,0.4768,0.0,0.2294,0.2938,0.2537,1.0,0.2381
3140.8,0.4464,0.0,0.2467,0.3068,0.2623,1.0,0.2555
3140.9,0.4096,0.0,0.267,0.3233,0.2746,1.0,0.2708
3141.0,0.3585,0.0,0.2944,0.3471,0.294,1.0,0.2924
3141.1,0.2983,0.0,0.3278,0.3739,0.3145,1.0,0.3272
3141.2,0.2309,0.0,0.3628,0.4062,0.3461,1.0,0.3696
3141.3,0.1917,0.0,0.383,0.4253,0.3674,1.0,0.4009
3141.4,0.1811,0.0,0.3878,0.4311,0.3764,1.0,0.413
3141.5,0.1916,0.0,0.3847,0.4237,0.3769,1.0,0.4264
3141.6,0.2021,0.0,0.3861,0.4118,0.3755,1.0,0.4544
3141.7,0.1958,0.0,0.3974,0.4069,0.3804,1.0,0.4863
3141.8,0.1916,0.0,0.4083,0.4001,0.3822,1.0,0.5148
3141.9,0.1934,0.0,0.4144,0.3922,0.3797,1.0,0.5305
3142.0,0.1986,0.0,0.4164,0.3851,0.3758,1.0,0.5361
3142.1,0.196,0.0,0.419,0.385,0.3771,1.0,0.5336
3142.2,0.1858,0.0,0.4231,0.3911,0.3827,1.0,0.5275
3142.3,0.1584,0.0,0.4334,0.4082,0.3985,1.0,0.5234
3142.4,0.129,0.0,0.4461,0.4249,0.4137,1.0,0.5327
3142.5,0.1208,0.0,0.4511,0.4281,0.4147,1.0,0.5489
3142.6,0.1582,0.0,0.4334,0.4085,0.3955,1.0,0.544
3142.7,0.2504,0.0,0.3859,0.3637,0.3534,1.0,0.5
3142.8,0.3584,0.0,0.3265,0.3151,0.3068,1.0,0.422
3142.9,0.4541,0.0,0.2755,0.2704,0.2633,1.0,0.3539
3143.0,0.4942,0.0,0.2557,0.2501,0.2438,1.0,0.3234
3143.1,0.4753,0.0,0.2693,0.2554,0.249,1.0,0.3374
3143.2,0.4254,0.0,0.3002,0.2745,0.2671,1.0,0.3774
3143.3,0.3829,0.0,0.3265,0.2907,0.2825,1.0,0.4175
3143.4,0.362,0.0,0.3391,0.2989,0.2894,1.0,0.4389
3143.5,0.3504,0.0,0.3426,0.307,0.2966,1.0,0.4363
3143.6,0.3487,0.0,0.3432,0.3081,0.2972,1.0,0.4375
3143.7,0.3238,0.0,0.3586,0.3176,0.3059,1.0,0.458
3143.8,0.2799,0.0,0.3844,0.3357,0.3234,1.0,0.4906
3143.9,0.2531,0.0,0.398,0.3489,0.3366,1.0,0.5076
3144.0,0.2627,0.0,0.3887,0.3486,0.3361,1.0,0.4943
3144.1,0.2989,0.0,0.3644,0.3367,0.3257,1.0,0.4643
3144.2,0.3286,0.0,0.345,0.3263,0.3149,1.0,0.4357
3144.3,0.349,0.0,0.3333,0.3177,0.3043,1.0,0.4188
3144.4,0.364,0.0,0.3252,0.3108,0.2956,1.0,0.4114
3144.5,0.3685,0.0,0.3203,0.3112,0.2955,1.0,0.4076
3144.6,0.3667,0.0,0.3212,0.3121,0.2974,1.0,0.4232
3144.7,0.3357,0.0,0.3379,0.3264,0.3131,1.0,0.4501
3144.8,0.301,0.0,0.3583,0.3406,0.3277,1.0,0.4768
3144.9,0.2872,0.0,0.3674,0.3453,0.3329,1.0,0.4842
3145.0,0.3053,0.0,0.3582,0.3365,0.3249,1.0,0.4661
3145.1,0.3449,0.0,0.3363,0.3188,0.3079,1.0,0.4331
3145.2,0.3892,0.0,0.3112,0.2996,0.2896,1.0,0.3991
3145.3,0.427,0.0,0.2891,0.2839,0.2743,1.0,0.3721
3145.4,0.4524,0.0,0.2734,0.2742,0.2645,1.0,0.3535
3145.5,0.4599,0.0,0.266,0.2742,0.2637,1.0,0.3368
3145.6,0.451,0.0,0.2673,0.2816,0.2709,1.0,0.3265
3145.7,0.4217,0.0,0.2807,0.2977,0.2865,1.0,0.3294
3145.8,0.371,0.0,0.3071,0.3219,0.3103,1.0,0.353
3145.9,0.3092,0.0,0.3403,0.3505,0.3362,1.0,0.3869
3146.0,0.2605,0.0,0.3653,0.3741,0.356,1.0,0.4152
3146.1,0.2442,0.0,0.3704,0.3854,0.362,1.0,0.4199
3146.2,0.2588,0.0,0.3577,0.3834,0.3575,1.0,0.409
3146.3,0.283,0.0,0.3403,0.3767,0.3484,1.0,0.3904
3146.4,0.304,0.0,0.3259,0.37,0.3421,1.0,0.3741
3146.5,0.3292,0.0,0.3115,0.3593,0.3315,1.0,0.3583
3146.6,0.3649,0.0,0.2923,0.3428,0.3148,1.0,0.3392
3146.7,0.4058,0.0,0.2699,0.3243,0.2967,1.0,0.3183
3146.8,0.4434,0.0,0.2482,0.3084,0.2817,1.0,0.2983
3146.9,0.4726,0.0,0.2306,0.2968,0.2703,1.0,0.2818
3147.0,0.4882,0.0,0.2203,0.2915,0.2651,1.0,0.2714
3147.1,0.4915,0.0,0.2173,0.2912,0.2643,1.0,0.2687
3147.2,0.4855,0.0,0.2202,0.2943,0.2673,1.0,0.2722
3147.3,0.4784,0.0,0.2244,0.2973,0.2706,1.0,0.2768
3147.4,0.4761,0.0,0.2262,0.2977,0.2708,1.0,0.2769
3147.5,0.477,0.0,0.2267,0.2963,0.2699,1.0,0.277
3147.6,0.477,0.0,0.2286,0.2945,0.2673,1.0,0.2799
3147.7,0.4727,0.0,0.2334,0.294,0.2663,1.0,0.2884
3147.8,0.4649,0.0,0.2391,0.296,0.2672,1.0,0.2945
3147.9,0.4637,0.0,0.2415,0.2948,0.2663,1.0,0.2987
3148.0,0.4687,0.0,0.2403,0.291,0.2632,1.0,0.2975
3148.1,0.4753,0.0,0.2379,0.2868,0.2604,1.0,0.2919
3148.2,0.4818,0.0,0.2361,0.2821,0.2558,1.0,0.2843
3148.3,0.4819,0.0,0.2373,0.2808,0.2544,1.0,0.2799
3148.4,0.4726,0.0,0.2423,0.2851,0.259,1.0,0.2819
3148.5,0.4558,0.0,0.2493,0.2949,0.2699,1.0,0.2883
3148.6,0.4459,0.0,0.2532,0.301,0.276,1.0,0.2954
3148.7,0.4415,0.0,0.2547,0.3038,0.2771,1.0,0.2972
3148.8,0.4392,0.0,0.2553,0.3054,0.2783,1.0,0.2971
3148.9,0.4472,0.0,0.2513,0.3014,0.2734,1.0,0.2929
3149.0,0.4608,0.0,0.2433,0.2959,0.2688,1.0,0.2858
3149.1,0.4816,0.0,0.2309,0.2875,0.2614,1.0,0.275
3149.2,0.5036,0.0,0.2193,0.2772,0.2505,1.0,0.2663
3149.3,0.5056,0.0,0.2181,0.2762,0.25,1.0,0.2652
3149.4,0.4973,0.0,0.2238,0.2788,0.2533,1.0,0.2731
3149.5,0.4918,0.0,0.2288,0.2794,0.2533,1.0,0.2807
3149.6,0.4874,0.0,0.2316,0.2809,0.2551,1.0,0.2838
3149.7,0.4832,0.0,0.2326,0.2842,0.2601,1.0,0.2815
3149.8,0.4821,0.0,0.232,0.2859,0.2623,1.0,0.2774
3149.9,0.4802,0.0,0.2317,0.2881,0.2649,1.0,0.2756
3150.0,0.4806,0.0,0.2302,0.2892,0.2661,1.0,0.2758
3150.1,0.4851,0.0,0.2264,0.2886,0.2649,1.0,0.2749
3150.2,0.4886,0.0,0.2225,0.2889,0.2647,1.0,0.2724
3150.3,0.4859,0.0,0.2213,0.2927,0.2686,1.0,0.2688
3150.4,0.4855,0.0,0.2198,0.2947,0.2696,1.0,0.2635
3150.5,0.4911,0.0,0.216,0.2928,0.2662,1.0,0.2566
3150.6,0.504,0.0,0.21,0.286,0.2579,1.0,0.2503
3150.7,0.5131,0.0,0.2065,0.2803,0.252,1.0,0.2485
3150.8,0.5163,0.0,0.2067,0.2769,0.249,1.0,0.2501
3150.9,0.5267,0.0,0.2049,0.2684,0.2388,1.0,0.2498
3151.0,0.5321,0.0,0.2044,0.2635,0.2337,1.0,0.2484
3151.1,0.539,0.0,0.2019,0.259,0.2288,1.0,0.246
3151.2,0.5433,0.0,0.1997,0.257,0.2271,1.0,0.248
3151.3,0.5357,0.0,0.2018,0.2625,0.2338,1.0,0.2531
3151.4,0.5273,0.0,0.2053,0.2674,0.2396,1.0,0.2605
3151.5,0.5157,0.0,0.2116,0.2726,0.2457,1.0,0.2707
3151.6,0.5015,0.0,0.2203,0.2782,0.2514,1.0,0.2846
3151.7,0.4821,0.0,0.2313,0.2865,0.259,1.0,0.2982
3151.8,0.4672,0.0,0.2401,0.2927,0.2663,1.0,0.3095
3151.9,0.4623,0.0,0.2433,0.2944,0.268,1.0,0.3086
3152.0,0.4622,0.0,0.2432,0.2946,0.268,1.0,0.3011
3152.1,0.4561,0.0,0.2443,0.2996,0.2739,1.0,0.2949
3152.2,0.4553,0.0,0.243,0.3018,0.2746,1.0,0.291
3152.3,0.4492,0.0,0.2433,0.3075,0.2807,1.0,0.2917
3152.4,0.4441,0.0,0.2437,0.3123,0.2858,1.0,0.2954
3152.5,0.4412,0.0,0.2439,0.3149,0.2881,1.0,0.301
3152.6,0.4456,0.0,0.2419,0.3125,0.2841,1.0,0.3047
3152.7,0.4559,0.0,0.2379,0.3062,0.2771,1.0,0.3042
3152.8,0.4645,0.0,0.235,0.3005,0.2726,1.0,0.3021
3152.9,0.4685,0.0,0.2353,0.2962,0.2698,1.0,0.304
3153.0,0.4678,0.0,0.2392,0.293,0.2669,1.0,0.3106
3153.1,0.4649,0.0,0.2439,0.2912,0.2663,1.0,0.314
3153.2,0.474,0.0,0.2416,0.2844,0.2603,1.0,0.3046
3153.3,0.4855,0.0,0.2348,0.2797,0.2573,1.0,0.2858
3153.4,0.4917,0.0,0.2287,0.2796,0.258,1.0,0.2703
3153.5,0.4858,0.0,0.229,0.2852,0.2628,1.0,0.2681
3153.6,0.4705,0.0,0.2357,0.2938,0.2698,1.0,0.2772
3153.7,0.4565,0.0,0.2435,0.3,0.2742,1.0,0.2891
3153.8,0.4469,0.0,0.2488,0.3043,0.2784,1.0,0.2968
3153.9,0.4515,0.0,0.2461,0.3024,0.2764,1.0,0.2961
3154.0,0.4714,0.0,0.2347,0.2939,0.2669,1.0,0.2874
3154.1,0.4955,0.0,0.2191,0.2854,0.2585,1.0,0.2728
3154.2,0.5168,0.0,0.2044,0.2787,0.252,1.0,0.2576
3154.3,0.5214,0.0,0.1993,0.2792,0.2527,1.0,0.2506
3154.4,0.5152,0.0,0.2024,0.2825,0.2545,1.0,0.2536
3154.5,0.5052,0.0,0.2085,0.2863,0.2568,1.0,0.2611
3154.6,0.5055,0.0,0.2091,0.2855,0.2558,1.0,0.264
3154.7,0.5199,0.0,0.2013,0.2788,0.2502,1.0,0.2587
3154.8,0.5452,0.0,0.188,0.2669,0.2394,1.0,0.2478
3154.9,0.5656,0.0,0.1777,0.2567,0.231,1.0,0.2386
3155.0,0.5758,0.0,0.1735,0.2507,0.2269,1.0,0.2329
3155.1,0.5813,0.0,0.1726,0.2461,0.2236,1.0,0.2273
3155.2,0.5817,0.0,0.1742,0.2441,0.2223,1.0,0.2234
3155.3,0.573,0.0,0.1806,0.2465,0.2249,1.0,0.2274
3155.4,0.5486,0.0,0.1943,0.257,0.2363,1.0,0.2421
3155.5,0.5219,0.0,0.2095,0.2687,0.2476,1.0,0.2602
3155.6,0.5042,0.0,0.2196,0.2762,0.254,1.0,0.2719
3155.7,0.4953,0.0,0.2239,0.2808,0.2575,1.0,0.2741
3155.8,0.4879,0.0,0.2256,0.2864,0.2632,1.0,0.2701
3155.9,0.4893,0.0,0.2235,0.2871,0.2638,1.0,0.2688
3156.0,0.4907,0.0,0.2206,0.2887,0.2653,1.0,0.2681
3156.1,0.4949,0.0,0.2157,0.2894,0.2668,1.0,0.2664
3156.2,0.5121,0.0,0.2052,0.2827,0.2597,1.0,0.2589
3156.3,0.5345,0.0,0.1932,0.2723,0.2482,1.0,0.2479
3156.4,0.5465,0.0,0.1872,0.2663,0.2423,1.0,0.2408
3156.5,0.5514,0.0,0.1866,0.262,0.2374,1.0,0.2407
3156.6,0.5507,0.0,0.1905,0.2588,0.2328,1.0,0.2477
3156.7,0.5428,0.0,0.1981,0.2591,0.2327,1.0,0.2568
3156.8,0.5343,0.0,0.2059,0.2598,0.2331,1.0,0.2659
3156.9,0.5348,0.0,0.2092,0.256,0.2291,1.0,0.2665
3157.0,0.5252,0.0,0.2151,0.2597,0.2349,1.0,0.2644
3157.1,0.5094,0.0,0.2226,0.2681,0.2452,1.0,0.2641
3157.2,0.4958,0.0,0.2286,0.2756,0.253,1.0,0.2686
3157.3,0.4878,0.0,0.2317,0.2805,0.2577,1.0,0.276
3157.4,0.4875,0.0,0.2312,0.2813,0.2566,1.0,0.2801
3157.5,0.501,0.0,0.2268,0.2722,0.247,1.0,0.2897
3157.6,0.5124,0.0,0.2239,0.2637,0.2379,1.0,0.292
3157.7,0.5235,0.0,0.2214,0.255,0.2293,1.0,0.2899
3157.8,0.5287,0.0,0.2201,0.2512,0.2258,1.0,0.2801
3157.9,0.5346,0.0,0.2171,0.2483,0.2225,1.0,0.2681
3158.0,0.5336,0.0,0.2153,0.251,0.2257,1.0,0.2616
3158.1,0.528,0.0,0.2146,0.2574,0.232,1.0,0.2559
3158.2,0.5235,0.0,0.2151,0.2614,0.236,1.0,0.2569
3158.3,0.5198,0.0,0.2183,0.262,0.2355,1.0,0.2632
3158.4,0.5198,0.0,0.2226,0.2576,0.2295,1.0,0.2724
3158.5,0.523,0.0,0.226,0.251,0.2219,1.0,0.2794
3158.6,0.5331,0.0,0.2246,0.2424,0.2135,1.0,0.2784
3158.7,0.5491,0.0,0.2172,0.2337,0.2062,1.0,0.2669
3158.8,0.5728,0.0,0.2039,0.2233,0.197,1.0,0.2471
3158.9,0.5852,0.0,0.1936,0.2212,0.1967,1.0,0.2296
3159.0,0.5847,0.0,0.1891,0.2262,0.203,1.0,0.222
3159.1,0.5734,0.0,0.1912,0.2354,0.2125,1.0,0.2276
3159.2,0.5529,0.0,0.1997,0.2475,0.2246,1.0,0.2442
3159.3,0.5334,0.0,0.2096,0.257,0.2331,1.0,0.2626
3159.4,0.5178,0.0,0.2184,0.2638,0.2405,1.0,0.2747
3159.5,0.5166,0.0,0.2201,0.2633,0.241,1.0,0.273
3159.6,0.5294,0.0,0.2139,0.2568,0.2363,1.0,0.2576
3159.7,0.5462,0.0,0.2044,0.2494,0.2304,1.0,0.2373
3159.8,0.5321,0.0,0.2121,0.2558,0.2356,1.0,0.2399
3159.9,0.4626,0.0,0.2496,0.2878,0.2635,1.0,0.2777
3160.0,0.3497,0.0,0.308,0.3422,0.3125,1.0,0.3313
3160.1,0.2302,0.0,0.367,0.4028,0.3658,1.0,0.3718
3160.2,0.125,0.0,0.4155,0.4596,0.4169,1.0,0.3937
3160.3,0.0515,0.0,0.4496,0.4989,0.4432,1.0,0.4048
3160.4,0.0137,0.0,0.469,0.5173,0.4481,1.0,0.4164
3160.5,0.0164,0.0,0.4738,0.5098,0.4295,1.0,0.4356
3160.6,0.0383,0.0,0.4708,0.4909,0.405,1.0,0.4532
3160.7,0.0599,0.0,0.4661,0.4739,0.3894,1.0,0.4679
3160.8,0.0643,0.0,0.4659,0.4698,0.3941,1.0,0.481
3160.9,0.062,0.0,0.4711,0.4669,0.3944,1.0,0.5027
3161.0,0.0383,0.0,0.4848,0.4768,0.4114,1.0,0.5292
3161.1,0.0019,0.0,0.5033,0.4948,0.4399,1.0,0.5512
3161.2,0.0,0.0,0.5112,0.4888,0.4418,1.0,0.5639
3161.3,0.0,0.0,0.5166,0.4834,0.4386,1.0,0.5639
3161.4,0.0,0.0,0.5177,0.4823,0.4411,1.0,0.5528
3161.5,0.0,0.0,0.5161,0.4839,0.4453,1.0,0.5405
3161.6,0.001,0.0,0.5114,0.4876,0.4508,1.0,0.529
3161.7,0.0318,0.0,0.4946,0.4736,0.438,1.0,0.5149
3161.8,0.0724,0.0,0.4719,0.4557,0.4211,1.0,0.4939
3161.9,0.1115,0.0,0.4486,0.4399,0.4072,1.0,0.4692
3162.0,0.1422,0.0,0.4299,0.4279,0.3934,1.0,0.4476
3162.1,0.1588,0.0,0.4189,0.4223,0.3839,1.0,0.4342
3162.2,0.1625,0.0,0.4164,0.4212,0.378,1.0,0.4347
3162.3,0.1454,0.0,0.4255,0.4291,0.3807,1.0,0.4489
3162.4,0.1085,0.0,0.4443,0.4472,0.401,1.0,0.4771
3162.5,0.0679,0.0,0.4672,0.4648,0.4182,1.0,0.5103
3162.6,0.0357,0.0,0.4864,0.4779,0.4307,1.0,0.5343
3162.7,0.0242,0.0,0.4942,0.4816,0.4353,1.0,0.5405
3162.8,0.0424,0.0,0.4856,0.4719,0.4266,1.0,0.5282
3162.9,0.0891,0.0,0.4613,0.4497,0.4064,1.0,0.5035
3163.0,0.1441,0.0,0.431,0.4249,0.3851,1.0,0.4748
3163.1,0.1836,0.0,0.4085,0.408,0.3735,1.0,0.4554
3163.2,0.202,0.0,0.3976,0.4004,0.3688,1.0,0.4438
3163.3,0.2126,0.0,0.3922,0.3952,0.3634,1.0,0.4346
3163.4,0.2221,0.0,0.3866,0.3913,0.3599,1.0,0.4218
3163.5,0.2376,0.0,0.3774,0.385,0.3549,1.0,0.4084
3163.6,0.2556,0.0,0.3671,0.3772,0.3485,1.0,0.4
3163.7,0.2659,0.0,0.3606,0.3735,0.3462,1.0,0.3967
3163.8,0.2657,0.0,0.359,0.3753,0.3479,1.0,0.395
3163.9,0.2627,0.0,0.3587,0.3785,0.3482,1.0,0.3917
3164.0,0.2649,0.0,0.3553,0.3798,0.3453,1.0,0.3827
3164.1,0.2738,0.0,0.3479,0.3783,0.3414,1.0,0.3672
3164.2,0.2929,0.0,0.3368,0.3703,0.33,1.0,0.3479
3164.3,0.307,0.0,0.3304,0.3626,0.3207,1.0,0.3361
3164.4,0.2984,0.0,0.3365,0.3651,0.327,1.0,0.3433
3164.5,0.2798,0.0,0.3506,0.3696,0.3335,1.0,0.3675
3164.6,0.2549,0.0,0.3684,0.3767,0.3417,1.0,0.3981
3164.7,0.2318,0.0,0.3835,0.3847,0.3512,1.0,0.4199
3164.8,0.2208,0.0,0.3909,0.3883,0.3552,1.0,0.4249
3164.9,0.2293,0.0,0.3881,0.3827,0.3462,1.0,0.4148
3165.0,0.2459,0.0,0.3796,0.3745,0.336,1.0,0.3982
3165.1,0.2597,0.0,0.3715,0.3688,0.3304,1.0,0.3847
3165.2,0.2707,0.0,0.3654,0.3639,0.3253,1.0,0.3746
3165.3,0.281,0.0,0.3616,0.3575,0.3166,1.0,0.3684
3165.4,0.284,0.0,0.3611,0.3549,0.3138,1.0,0.3671
3165.5,0.279,0.0,0.3645,0.3565,0.3167,1.0,0.3737
3165.6,0.2653,0.0,0.3723,0.3624,0.3241,1.0,0.388
3165.7,0.2503,0.0,0.3807,0.369,0.3313,1.0,0.4023
3165.8,0.2519,0.0,0.3812,0.3669,0.3272,1.0,0.4039
3165.9,0.2715,0.0,0.3708,0.3578,0.3179,1.0,0.388
3166.0,0.2973,0.0,0.357,0.3458,0.3063,1.0,0.3682
3166.1,0.2978,0.0,0.3564,0.3458,0.3082,1.0,0.3683
3166.2,0.2698,0.0,0.3714,0.3588,0.3236,1.0,0.3909
3166.3,0.2393,0.0,0.3889,0.3719,0.3378,1.0,0.4183
3166.4,0.2206,0.0,0.3992,0.3802,0.3481,1.0,0.4343
3166.5,0.2158,0.0,0.4029,0.3814,0.3484,1.0,0.4402
3166.6,0.2086,0.0,0.4075,0.3839,0.3494,1.0,0.4432
3166.7,0.2047,0.0,0.412,0.3833,0.3444,1.0,0.4436
3166.8,0.2097,0.0,0.4108,0.3794,0.3378,1.0,0.4351
3166.9,0.2301,0.0,0.3992,0.3707,0.3302,1.0,0.4151
3167.0,0.2641,0.0,0.3788,0.357,0.3189,1.0,0.3905
3167.1,0.3003,0.0,0.3573,0.3424,0.3063,1.0,0.3711
3167.2,0.3217,0.0,0.3451,0.3332,0.2984,1.0,0.366
3167.3,0.3183,0.0,0.347,0.3347,0.3022,1.0,0.3766
3167.4,0.3009,0.0,0.358,0.3411,0.3096,1.0,0.3952
3167.5,0.2785,0.0,0.3716,0.3499,0.3193,1.0,0.4127
3167.6,0.2597,0.0,0.3836,0.3567,0.3253,1.0,0.4263
3167.7,0.2405,0.0,0.3948,0.3647,0.3333,1.0,0.4386
3167.8,0.2229,0.0,0.4048,0.3723,0.3408,1.0,0.4511
3167.9,0.2115,0.0,0.4117,0.3768,0.3439,1.0,0.4605
3168.0,0.2143,0.0,0.4118,0.3739,0.3353,1.0,0.458
3168.1,0.2314,0.0,0.4026,0.3659,0.3167,1.0,0.4314
3168.2,0.2678,0.0,0.3833,0.3489,0.2776,1.0,0.3758
3168.3,0.3152,0.0,0.3583,0.3265,0.2226,1.0,0.2958
3168.4,0.3216,0.0,0.3448,0.3336,0.1904,1.0,0.2184
3168.5,0.2438,0.0,0.3586,0.3977,0.1948,1.0,0.1885
3168.6,0.0811,0.0,0.4003,0.5185,0.2394,1.0,0.2331
3168.7,0.0,0.0,0.4184,0.5816,0.2634,1.0,0.3183
3168.8,0.0,0.0,0.412,0.588,0.2462,1.0,0.4164
3168.9,0.0,0.0,0.4061,0.5939,0.2422,1.0,0.5013
3169.0,0.0,0.0,0.4003,0.5997,0.2431,1.0,0.5416
3169.1,0.0,0.0,0.3989,0.6011,0.2544,1.0,0.5426
3169.2,0.0,0.0,0.4024,0.5976,0.2734,1.0,0.516
3169.3,0.0,0.0,0.4047,0.5953,0.2835,1.0,0.4712
3169.4,0.0,0.0,0.4,0.6,0.293,1.0,0.4132
3169.5,0.0233,0.0,0.3823,0.5944,0.312,1.0,0.3659
3169.6,0.07,0.0,0.3572,0.5728,0.3152,1.0,0.3356
3169.7,0.0943,0.0,0.3432,0.5625,0.3204,1.0,0.3238
3169.8,0.1204,0.0,0.3309,0.5487,0.314,1.0,0.3212
3169.9,0.1471,0.0,0.3195,0.5334,0.3085,1.0,0.3193
3170.0,0.1615,0.0,0.3131,0.5255,0.3121,1.0,0.3153
3170.1,0.1664,0.0,0.311,0.5226,0.3096,1.0,0.3113
3170.2,0.1543,0.0,0.3177,0.528,0.3086,1.0,0.3143
3170.3,0.1387,0.0,0.3263,0.5351,0.3022,1.0,0.3209
3170.4,0.1201,0.0,0.3355,0.5444,0.2922,1.0,0.3315
3170.5,0.0785,0.0,0.3545,0.567,0.293,1.0,0.3582
3170.6,0.0266,0.0,0.3792,0.5942,0.2912,1.0,0.4009
3170.7,0.0,0.0,0.396,0.604,0.2834,1.0,0.4354
3170.8,0.0,0.0,0.3968,0.6032,0.2795,1.0,0.4273
3170.9,0.0008,0.0,0.3864,0.6127,0.2784,1.0,0.3778
3171.0,0.034,0.0,0.367,0.599,0.2812,1.0,0.3425
3171.1,0.0642,0.0,0.3542,0.5816,0.2609,1.0,0.3557
3171.2,0.0592,0.0,0.3616,0.5791,0.2488,1.0,0.4052
3171.3,0.0372,0.0,0.3767,0.5861,0.2417,1.0,0.4434
3171.4,0.0203,0.0,0.3874,0.5923,0.2365,1.0,0.4442
3171.5,0.0,0.0,0.4078,0.5922,0.2476,1.0,0.4582
3171.6,0.0,0.0,0.4412,0.5588,0.2487,1.0,0.5547
3171.7,0.0,0.0,0.4876,0.5124,0.2405,1.0,0.713
3171.8,0.0,0.0,0.5291,0.4709,0.2247,1.0,0.8495
3171.9,0.0,0.0,0.5455,0.4545,0.2128,1.0,0.8729
3172.0,0.0,0.0,0.5235,0.4765,0.226,1.0,0.7533
3172.1,0.0,0.0,0.4882,0.5118,0.2305,1.0,0.5998
3172.2,0.0,0.0,0.4534,0.5466,0.2259,1.0,0.4878
3172.3,0.0,0.0,0.4297,0.5703,0.2088,1.0,0.4624
3172.4,0.0655,0.0,0.3941,0.5404,0.1644,1.0,0.4961
3172.5,0.1419,0.0,0.3596,0.4985,0.1314,1.0,0.5366
3172.6,0.1557,0.0,0.3521,0.4922,0.1262,1.0,0.5373
3172.7,0.2216,0.0,0.3333,0.4451,0.1044,1.0,0.5376
